64
1.121798,1.108574,1.084573,1.060175,1.186030,1.023518,1.073385,1.135070,1.146846,1.106054,1.167425,1.129994,1.050451,,1.274130,1.023584,1.176981,1.094890,1.021736,1.233702,1.056881,1.333663,1.024414,1.096867,1.048648,1.006717,1.078905,1.089003,1.032035,1.169268,1.292122,1.117590,1.221475,1.250215,1.301951,1.002347,1.303440,1.486355,1.006626,1.108576,1.017768,1.053999,1.186649,1.021507,1.325794,1.056016,1.271796,1.238147,1.133113,1.022775,1.045629,1.008175,1.002497,1.342016,1.093592,1.264568,1.212105,1.233542,1.063707,1.203474,1.083502,1.297230,1.406534,1.036071
1.055182,1.068787,1.039041,1.026373,1.006272,1.314800,1.046262,1.089463,1.206759,1.103559,1.053868,1.125539,1.141585,1.299626,,1.005385,1.095103,1.012290,1.062761,1.310258,1.011840,1.029253,1.156677,1.167805,1.039580,1.043831,1.089815,1.227769,1.091205,1.130730,1.013340,1.131724,1.136471,1.236332,1.374383,1.037922,1.247314,1.335344,1.009753,1.171729,1.010138,1.009990,1.233581,1.077401,1.070155,1.333738,1.307896,1.020678,1.016048,1.104778,1.353042,1.141518,1.102502,1.281946,1.074327,1.181478,1.077931,1.537126,1.166665,1.041284,1.064014,1.074272,1.166369,1.088074
1.172444,1.113693,1.457169,1.161092,1.198826,1.024055,1.071598,1.042092,1.063461,1.417744,1.477702,1.463280,1.435482,1.049424,1.170103,,1.028780,1.071258,1.130686,1.152752,1.000478,1.000619,1.092194,1.017575,1.024862,1.577433,1.124087,1.013275,1.144845,1.060578,1.047213,1.119741,1.178820,1.120199,1.251085,1.160272,1.097675,1.215237,1.148360,1.151810,1.068649,1.236362,1.045381,1.251657,1.185208,1.036673,1.014956,1.279465,1.056960,1.227167,1.055463,1.415867,1.045935,1.025306,1.031100,1.016991,1.127452,1.164517,1.160944,1.056423,1.098082,1.163986,1.204017,1.222090
1.189266,1.002513,1.087926,1.017001,1.055165,1.231544,1.037064,1.001165,1.056698,1.168740,1.038135,1.052017,1.011145,1.417291,1.072975,1.031285,,1.120010,1.065884,1.027073,1.075059,1.173034,1.030180,1.193742,1.222321,1.028549,1.024372,1.251625,1.233454,1.026072,1.009350,1.113597,1.030099,1.083237,1.058480,1.256095,1.132841,1.049182,1.011341,1.077269,1.148476,1.143085,1.011499,1.032138,1.119968,1.460734,1.033581,1.022963,1.468767,1.119186,1.245306,1.129729,1.003436,1.115330,1.033377,1.100745,1.116560,1.015237,1.008588,1.092143,1.231117,1.277960,1.014484,1.048937
1.120325,1.160119,1.074233,1.119320,1.173537,1.105481,1.012801,1.155485,1.083617,1.202788,1.090698,1.017873,1.041158,1.191580,1.136009,1.082152,1.028103,,1.190171,1.002069,1.068668,1.361894,1.150462,1.184282,1.294203,1.165942,1.029068,1.105464,1.055218,1.030269,1.026027,1.182333,1.425005,1.523157,1.066674,1.032587,1.218036,1.001977,1.000070,1.006064,1.150883,1.446461,1.413449,1.418226,1.011770,1.039836,1.063291,1.230370,1.134716,1.558209,1.095249,1.040825,1.082669,1.434393,1.066222,1.508549,1.174611,1.144357,1.400815,1.323919,1.073344,1.089286,1.267834,1.164246
1.348295,1.108413,1.187180,1.126322,1.180719,1.009442,1.475439,1.117888,1.189346,1.055162,1.017076,1.259667,1.026479,1.086692,1.200629,1.177306,1.676051,1.566190,,1.118862,1.029037,1.141838,1.153975,1.129832,1.229230,1.058192,1.077275,1.055316,1.259055,1.423584,1.164108,1.522284,1.003082,1.013305,1.091609,1.163716,1.012495,1.291402,1.196030,1.116582,1.037631,1.171696,1.190486,1.535215,1.036245,1.049657,1.401808,1.143523,1.115413,1.785728,1.301378,1.048421,1.223219,1.077848,1.005460,1.417438,1.117061,1.166404,1.260072,1.158726,1.011053,1.663754,1.098263,1.286000
1.258096,1.373473,1.222864,1.130380,1.005521,1.139201,1.099619,1.129954,1.304546,1.287334,1.115542,1.016066,1.022565,1.095249,1.100194,1.071247,1.142905,1.028502,1.078573,,1.098765,1.184520,1.007746,1.176703,1.235604,1.261898,1.122973,1.065357,1.008627,1.027585,1.212172,1.151801,1.190354,1.059498,1.042040,1.059921,1.066066,1.223289,1.201222,1.125926,1.030084,1.021334,1.175601,1.410621,1.060704,1.192965,1.121489,1.035668,1.006244,1.146539,1.291029,1.252164,1.007756,1.300232,1.330510,1.236456,1.095421,1.131009,1.092927,1.177006,1.091480,1.019898,1.240660,1.239717
1.014302,1.077968,1.555735,1.041426,1.019305,1.400680,1.017385,1.142212,1.193401,1.088449,1.083525,1.147658,1.340413,1.082425,1.016314,1.193164,1.001017,1.671711,1.044304,1.186956,,1.119979,1.018406,1.221064,1.056261,1.077200,1.156136,1.270135,1.124224,1.090014,1.433268,1.043425,1.136377,1.037765,1.082089,1.010713,1.031276,1.334930,1.044298,1.218710,1.026796,1.151723,1.442199,1.154314,1.138986,1.134059,1.289116,1.001166,1.062748,1.052447,1.050770,1.285476,1.036525,1.317850,1.185562,1.325689,1.292054,1.105645,1.058044,1.094550,1.000491,1.001463,1.348732,1.033089
1.019610,1.319656,1.111725,1.046518,1.026790,1.043010,1.293627,1.230345,1.045921,1.308482,1.045928,1.343934,1.056573,1.195774,1.036414,1.033421,1.104998,1.107783,1.070436,1.169906,1.052603,,1.018251,1.204327,1.164542,1.147206,1.065955,1.296599,1.011427,1.299758,1.356410,1.376631,1.164487,1.356899,1.411294,1.054129,1.186337,1.245223,1.242883,1.054082,1.019248,1.190879,1.184308,1.032436,1.112026,1.034920,1.080055,1.012659,1.009984,1.134202,1.091841,1.042061,1.351697,1.334839,1.115625,1.199270,1.208223,1.052941,1.154278,1.132294,1.182029,1.065485,1.003713,1.070990
1.043738,1.096885,1.065748,1.065728,1.111852,1.046100,1.047479,1.010119,1.196171,1.122171,1.233485,1.107005,1.085063,1.193159,1.076104,1.025086,1.207733,1.124380,1.398241,1.051590,1.024704,1.103725,,1.016587,1.027703,1.136733,1.155480,1.325445,1.247839,1.161457,1.066761,1.007642,1.283465,1.018510,1.132822,1.225093,1.063453,1.005147,1.253061,1.061093,1.034146,1.270215,1.026496,1.028117,1.198452,1.441548,1.115607,1.347336,1.328528,1.022847,1.008580,1.041705,1.113598,1.104423,1.096256,1.055115,1.081896,1.241205,1.207356,1.226371,1.105082,1.094241,1.245321,1.070245
1.104676,1.048440,1.334235,1.024711,1.010771,1.022889,1.172182,1.183098,1.110779,1.179324,1.082194,1.158861,1.011874,1.471680,1.305766,1.142802,1.033061,1.046441,1.233850,1.085936,1.117087,1.376595,1.063449,,1.342247,1.066673,1.095277,1.185260,1.292390,1.177752,1.167458,1.015672,1.211698,1.110691,1.271779,1.045466,1.279594,1.267780,1.298450,1.044333,1.027119,1.136469,1.054619,1.109537,1.154735,1.029004,1.088225,1.070182,1.069761,1.147114,1.081730,1.183492,1.351429,1.189270,1.015254,1.313153,1.162312,1.022196,1.136021,1.335705,1.011901,1.132151,1.034923,1.042520
1.085251,1.008937,1.000778,1.184708,1.188049,1.192177,1.280253,1.043374,1.054896,1.081136,1.061575,1.020650,1.124232,1.008217,1.250172,1.049319,1.167330,1.044744,1.216079,1.133256,1.217773,1.337810,1.278489,1.016877,,1.327820,1.096638,1.146485,1.730932,1.101497,1.162326,1.029708,1.135216,1.016457,1.053965,1.062717,1.076654,1.084557,1.125205,1.302924,1.243756,1.038783,1.112936,1.025160,1.151179,1.238235,1.100111,1.035004,1.115375,1.043356,1.075443,1.177488,1.034484,1.069165,1.021887,1.121113,1.620545,1.016840,1.050572,1.112138,1.124410,1.134703,1.199820,1.007970
1.279441,1.046505,1.101382,1.138625,1.021982,1.424695,1.164558,1.056520,1.215148,1.010056,1.034515,1.108283,1.059247,1.028560,1.099893,1.172267,1.086976,1.324212,1.215872,1.002167,1.146543,1.169751,1.172185,1.019192,1.133258,,1.110075,1.005831,1.263556,1.162401,1.088243,1.069186,1.142559,1.095978,1.273730,1.190335,1.035012,1.008520,1.015723,1.141476,1.058457,1.080330,1.164953,1.097061,1.088597,1.206281,1.063584,1.078870,1.215533,1.238929,1.047563,1.100966,1.053727,1.396425,1.158202,1.061631,1.012330,1.010650,1.086992,1.060739,1.009200,1.041345,1.442652,1.053680
1.100763,1.434931,1.007393,1.094129,1.016772,1.118650,1.056957,1.000239,1.164503,1.336618,1.206651,1.245885,1.075883,1.145723,1.552693,1.212495,1.131895,1.184186,1.005142,1.175698,1.058243,1.084092,1.063039,1.036934,1.062561,1.078157,,1.085108,1.178065,1.001821,1.016320,1.426992,1.309079,1.066326,1.036134,1.096011,1.108562,1.063461,1.316091,1.297442,1.002454,1.057252,1.096520,1.010716,1.126920,1.091719,1.236772,1.002652,1.006467,1.210033,1.029673,1.074856,1.108561,1.028255,1.252070,1.079019,1.310719,1.199809,1.060129,1.211079,1.035264,1.132170,1.128214,1.148967
1.567070,1.211415,1.344576,1.123245,1.360577,1.100305,1.125325,1.064799,1.430233,1.474680,1.103770,1.342923,1.281887,1.209039,1.012454,1.409552,1.107436,1.084428,1.034287,1.108249,1.030866,1.175299,1.047118,1.332770,1.379386,1.064441,1.552903,,1.048062,1.180344,1.155176,1.044554,1.170478,1.233357,1.577006,1.117890,1.043124,1.062314,1.005427,1.190838,1.273442,1.156249,1.065378,1.066736,1.237516,1.014315,1.208386,1.145813,1.184290,1.027274,1.155937,1.301555,1.095512,1.306452,1.059968,1.077757,1.141865,1.228633,1.099180,1.235840,1.030559,1.003576,1.170859,1.038411
1.299904,1.234300,1.204792,1.022315,1.114066,1.136627,1.157810,1.334375,1.081250,1.169595,1.015887,1.113809,1.170182,1.278291,1.043592,1.488446,1.076965,1.014570,1.322929,1.129669,1.157897,1.184628,1.025865,1.478874,1.237256,1.270765,1.237855,1.125089,,1.184137,1.057272,1.139320,1.016630,1.094770,1.115397,1.118215,1.338688,1.069897,1.324676,1.077141,1.007389,1.000784,1.002850,1.045082,1.084529,1.043893,1.052211,1.008782,1.236867,1.075707,1.048662,1.022004,1.019216,1.188126,1.042486,1.488337,1.321999,1.073688,1.064734,1.243149,1.392929,1.095682,1.037610,1.170965
1.170022,1.226871,1.142812,1.146080,1.123808,1.031793,1.308504,1.604554,1.011371,1.029165,1.083449,1.016807,1.079387,1.051782,1.244989,1.034248,1.184233,1.064889,1.167227,1.023814,1.000192,1.234284,1.353776,1.081328,1.046533,1.033023,1.030728,1.030725,1.005944,,1.071694,1.063534,1.152681,1.019809,1.020048,1.091619,1.104316,1.002228,1.014600,1.205102,1.059169,1.013079,1.005777,1.505497,1.178906,1.189580,1.163677,1.017142,1.222715,1.305810,1.319970,1.102634,1.151389,1.000449,1.011070,1.077377,1.032782,1.250593,1.258587,1.197413,1.103439,1.017502,1.012750,1.049680
1.134582,1.261420,1.016968,1.112644,1.112759,1.205351,1.110413,1.030092,1.040686,1.166461,1.097091,1.403277,1.469002,1.082644,1.043268,1.152279,1.071540,1.027059,1.177060,1.095647,1.027329,1.245233,1.221561,1.388078,1.020616,1.188590,1.060458,1.639697,1.058123,1.146316,,1.023068,1.117437,1.149983,1.159495,1.271386,1.241244,1.251244,1.096142,1.063618,1.019351,1.090034,1.494158,1.110295,1.127415,1.031179,1.136728,1.086356,1.071246,1.014747,1.150187,1.159011,1.315653,1.101057,1.038716,1.053221,1.032924,1.044866,1.249868,1.082959,1.151759,1.341340,1.232099,1.006374
1.382164,1.180591,1.147636,1.221465,1.178863,1.002783,1.195897,1.367132,1.008336,1.072233,1.005929,1.211291,1.182326,1.057777,1.075869,1.155140,1.055098,1.232283,1.003811,1.241056,1.276762,1.133563,1.419702,1.146966,1.337569,1.146827,1.068672,1.334810,1.172333,1.031030,1.136471,,1.016984,1.080094,1.166309,1.222459,1.278899,1.059526,1.132216,1.093389,1.628331,1.015834,1.036117,1.056419,1.048900,1.007694,1.006032,1.082595,1.219229,1.296286,1.455009,1.171964,1.040518,1.073438,1.090878,1.319891,1.180267,1.170985,1.163993,1.139974,1.659920,1.109681,1.118708,1.536812
1.146686,1.261570,1.260708,1.013343,1.055206,1.063566,1.069507,1.041088,1.741966,1.284315,1.249885,1.092262,1.132044,1.028118,1.055676,1.029224,1.116461,1.067625,1.177190,1.104292,1.027987,1.047866,1.198366,1.042420,1.198501,1.113768,1.192287,1.010488,1.017450,1.110371,1.186073,1.437189,,1.023634,1.052959,1.048943,1.458852,1.025433,1.301698,1.082330,1.021705,1.221617,1.007599,1.162197,1.029615,1.099914,1.101432,1.005231,1.312221,1.004221,1.086422,1.231230,1.045336,1.111540,1.043971,1.088435,1.105886,1.210550,1.016186,1.134762,1.158160,1.003361,1.566910,1.013737
1.098828,1.018977,1.009556,1.329727,1.335938,1.021231,1.054536,1.053099,1.034721,1.104998,1.154186,1.061751,1.251474,1.237233,1.367951,1.017982,1.089650,1.018378,1.061406,1.012156,1.110828,1.216307,1.025485,1.064593,1.147158,1.122969,1.018794,1.008338,1.026467,1.521187,1.156567,1.050599,1.008295,,1.115831,1.214933,1.029400,1.407815,1.368702,1.287826,1.188488,1.019423,1.013870,1.218604,1.355497,1.001749,1.166241,1.023969,1.174918,1.224439,1.155141,1.028778,1.085437,1.119649,1.049457,1.056155,1.054275,1.183568,1.161466,1.025320,1.069588,1.102909,1.024251,1.229691
1.000085,1.039694,1.026649,1.288724,1.141435,1.422037,1.045077,1.335035,1.104830,1.104874,1.340661,1.405052,1.082336,1.082949,1.055946,1.087820,1.002656,1.122799,1.067487,1.196870,1.068456,1.022667,1.073854,1.341926,1.001632,1.102684,1.049249,1.461478,1.072555,1.034057,1.020669,1.009977,1.238753,1.283285,,1.057854,1.551018,1.120124,1.045718,1.263662,1.184564,1.111092,1.124546,1.412289,1.066189,1.272220,1.286976,1.681952,1.191719,1.163816,1.135992,1.019690,1.026974,1.027423,1.407945,1.340201,1.275714,1.069070,1.014836,1.010590,1.054785,1.119813,1.083264,1.255391
1.199393,1.281497,1.053707,1.233639,1.002076,1.046950,1.393230,1.124200,1.180630,1.073422,1.103500,1.257234,1.237049,1.269667,1.210809,1.137191,1.269008,1.105578,1.311994,1.097018,1.074825,1.259421,1.188967,1.134362,1.182128,1.030962,1.032394,1.066341,1.032527,1.334237,1.213604,1.116751,1.156686,1.156013,1.100114,,1.120753,1.107325,1.374737,1.282657,1.136789,1.008777,1.268923,1.146168,1.019774,1.453262,1.702076,1.144456,1.010098,1.029798,1.044669,1.267536,1.019280,1.016522,1.128957,1.100622,1.049202,1.182956,1.014668,1.014018,1.184249,1.155945,1.420342,1.449468
1.136865,1.007645,1.061771,1.318055,1.323948,1.700479,1.225682,1.121896,1.130620,1.007155,1.050190,1.168370,1.196340,1.104287,1.350368,1.287372,1.055251,1.253016,1.153795,1.051685,1.230169,1.029429,1.339323,1.052601,1.089111,1.140312,1.314857,1.195725,1.174822,1.221599,1.157546,1.025351,1.250777,1.023927,1.000643,1.039116,,1.186043,1.066325,1.040339,1.241214,1.250393,1.104933,1.017707,1.197527,1.189783,1.163262,1.210912,1.212194,1.119374,1.234464,1.313213,1.035328,1.083565,1.129714,1.055099,1.373942,1.299130,1.115617,1.075570,1.036009,1.145341,1.336585,1.071290
1.046545,1.024846,1.289716,1.061394,1.004861,1.065155,1.011202,1.021926,1.356761,1.047377,1.047017,1.022241,1.004279,1.217609,1.039192,1.070278,1.155672,1.152598,1.044886,1.136116,1.036129,1.052154,1.016651,1.136821,1.132164,1.176561,1.060000,1.241950,1.000166,1.114249,1.073525,1.214403,1.309941,1.045396,1.075381,1.166410,1.023647,,1.023776,1.048246,1.143707,1.382490,1.059550,1.007741,1.084157,1.001421,1.602292,1.053090,1.119909,1.110251,1.117968,1.287097,1.244611,1.112222,1.156496,1.114671,1.237804,1.018244,1.053094,1.028016,1.025675,1.059822,1.181837,1.140087
1.022719,1.237604,1.200287,1.067606,1.048642,1.192672,1.075058,1.102704,1.036145,1.228110,1.154548,1.257749,1.216402,1.049100,1.062520,1.174299,1.060190,1.347583,1.103475,1.183595,1.192609,1.540316,1.044221,1.545656,1.117153,1.219798,1.123609,1.021583,1.139862,1.070373,1.673584,1.035803,1.007988,1.000308,1.254743,1.180976,1.044857,1.083137,,1.442804,1.422371,1.218858,1.211381,1.398619,1.420200,1.375744,1.057760,1.049942,1.421839,1.135373,1.104291,1.012317,1.081516,1.051121,1.011227,1.169030,1.037281,1.044086,1.423604,1.154717,1.088399,1.426998,1.006819,1.042939
1.092342,1.092434,1.146655,1.073502,1.029171,1.075472,1.012685,1.013310,1.077970,1.211743,1.232924,1.173294,1.020794,1.163590,1.100560,1.058593,1.122825,1.042982,1.021607,1.352426,1.122125,1.060681,1.016114,1.100374,1.073428,1.196556,1.016699,1.034972,1.028649,1.073415,1.013345,1.150615,1.068697,1.111334,1.004209,1.076940,1.255319,1.183218,1.126386,,1.094213,1.056976,1.067182,1.124511,1.302460,1.437343,1.279578,1.049263,1.063016,1.375906,1.021491,1.010471,1.023471,1.000550,1.340252,1.067818,1.030040,1.155586,1.240690,1.130059,1.149366,1.034850,1.059843,1.914007
1.047689,1.116446,1.256993,1.289413,1.038876,1.392986,1.112874,1.535804,1.166986,1.062162,1.009161,1.021365,1.212922,1.190603,1.035149,1.124319,1.411752,1.309947,1.048284,1.165944,1.095125,1.057315,1.123575,1.009609,1.207695,1.321079,1.013813,1.017348,1.047672,1.020294,1.336455,1.041464,1.129997,1.228958,1.042532,1.404223,1.031730,1.070096,1.006657,1.259496,,1.022516,1.094192,1.000193,1.028702,1.053833,1.484640,1.037513,1.363114,1.539905,1.113365,1.033979,1.037662,1.158424,1.028293,1.073644,1.258948,1.200041,1.244515,1.503569,1.020786,1.055092,1.156470,1.558604
1.044027,1.218042,1.216084,1.002440,1.201364,1.006274,1.042093,1.070525,1.039703,1.172552,1.283315,1.333600,1.099791,1.193676,1.445424,1.155043,1.174169,1.133623,1.158856,1.012497,1.350778,1.108904,1.036661,1.099529,1.095194,1.077463,1.096778,1.297424,1.071134,1.145335,1.142210,1.009059,1.097666,1.377225,1.008229,1.150478,1.235920,1.235392,1.506965,1.156375,1.182935,,1.148100,1.016981,1.075559,1.420756,1.137670,1.087715,1.061118,1.252254,1.054031,1.018440,1.051179,1.161223,1.490262,1.250115,1.178131,1.062625,1.001054,1.440446,1.276956,1.267722,1.090096,1.069843
1.202781,1.095697,1.089866,1.129363,1.318071,1.363244,1.215551,1.034165,1.334267,1.062772,1.476756,1.014689,1.315191,1.198708,1.250834,1.097730,1.156784,1.028864,1.114389,1.008271,1.165528,1.084518,1.154164,1.095847,1.088488,1.014016,1.045765,1.277938,1.056951,1.088995,1.029398,1.041388,1.073588,1.003538,1.132511,1.013158,1.169170,1.010592,1.014898,1.048693,1.091024,1.008719,,1.049471,1.213909,1.011721,1.139914,1.013170,1.098029,1.194310,1.010704,1.129815,1.174426,1.136048,1.254339,1.428706,1.005457,1.311916,1.156549,1.000007,1.445861,1.291196,1.595369,1.110709
1.344823,1.043982,1.188605,1.082869,1.155796,1.079739,1.563750,1.017398,1.079079,1.220845,1.072784,1.258012,1.125151,1.283027,1.005507,1.477818,1.037849,1.148291,1.114460,1.058230,1.032839,1.275268,1.062753,1.444626,1.380785,1.295453,1.122442,1.038917,1.461956,1.063383,1.019513,1.326199,1.122085,1.139044,1.078568,1.334087,1.133751,1.109147,1.097789,1.484280,1.086315,1.003825,1.067220,,1.177217,1.139816,1.127947,1.047270,1.003304,1.040079,1.189122,1.160994,1.354629,1.028029,1.205624,1.110048,1.052523,1.207930,1.525709,1.026113,1.037772,1.239470,1.061718,1.037744
